ProductID,Demand,Margin,COGS,Capacity,OptimalSurplus
P438,54185.0,52.73016656362039,49.8,0.0,0.0
P439,95117.0,81.35484151328286,43.7,0.15,14267.52242716057
P440,75346.0,112.8909703427203,42.6,1.0,0.0014666607229117752
P441,12518.0,108.6749786336012,41.3,0.15,1877.6998965957562
P442,2921.0,128.3647182121037,23.2,1.0,1227.0832941556266
P443,44898.0,245.8721670063465,40.5,1.0,44861.60736089075
P444,21233.0,239.8247577301098,50.3,0.15,3184.9499094596376
P445,28962.0,160.0299176356216,35.9,1.0,17413.31430136176
P446,51128.0,147.695772801924,28.9,1.0,17721.86971064312
P447,78548.0,78.07077110382122,50.7,1.0,0.0037219267009996468
P448,52084.0,197.5594739946506,51.5,1.0,51209.515568833354
P449,13248.0,198.0826552630226,41.4,1.0,7395.027988639666
P450,66166.0,121.9432605726901,42.6,0.15,9446.265993117879
P451,78903.0,274.8930641138034,43.7,0.15,11835.449999787661
P452,45118.0,109.8516494222431,51.5,0.15,6767.699984892781
P453,14969.0,246.3145885575019,40.7,1.0,10330.717473225575
P454,80606.0,118.3468744533103,51.5,1.0,13318.82825094508
P455,85560.0,89.93868822390837,49.8,0.0,0.0
P456,59880.0,141.3144803499251,50.1,1.0,5456.06973002634
P457,51115.0,138.2947985951932,47.6,0.15,7667.249999906256
P458,36984.0,64.22762400728564,52.0,0.15,0.1848433034124283
P459,66783.0,118.5012214479769,44.1,1.0,18707.90255734844
P460,12186.0,290.4121060931514,50.0,0.15,1821.3205318068399
P461,12967.0,264.2297812251189,43.7,1.0,12966.99991300818
P462,87673.0,203.0100004721275,29.7,1.0,87568.90942867177
P463,29805.0,265.5726244322809,40.9,1.0,29289.334341880927
P464,50507.0,92.9450610620322,47.0,1.0,163.7333952384106
P465,14316.0,235.4279724333608,43.2,0.15,2147.3998144524444
P466,86469.0,206.5716096209125,45.8,0.15,12970.349956401933
P467,92534.0,198.4659704847239,29.8,1.0,92533.99600590275
P468,16314.0,106.8064375866175,39.7,0.0,0.0
P469,64878.0,284.172958858913,39.7,0.15,9731.303571155797
P470,82710.0,184.1178741361378,27.5,0.0,0.0
P471,62161.0,161.4832525480265,50.6,0.15,9324.148984322546
P472,53364.0,179.7160962158646,51.4,0.15,8004.599997413422
P473,72187.0,76.39446625066579,45.5,0.15,0.011944088577525786
P474,67605.0,166.9628239513961,47.3,0.15,10140.749998674875
P475,17163.0,74.98892394571459,53.4,0.15,2.0563950515093476
P476,28398.0,97.72983390991908,49.1,0.15,1.6104390044714534e-05
P477,44227.0,245.5965055340591,45.2,0.15,6632.906188883051
P478,43054.0,114.6572594892101,45.1,0.0,0.0
P479,9888.0,239.5991392863297,42.6,0.0,0.0
P480,30328.0,211.5329601404669,39.5,0.0,0.0
P481,20967.0,220.8095491291157,43.1,1.0,11048.868683444092
P482,47243.0,94.01171131624879,40.7,1.0,29.95234010251393
P483,66097.0,234.0541250673693,54.9,0.15,9914.528037050037
P484,33466.0,134.1788046080217,47.3,1.0,3023.5313913943123
P485,62831.0,110.3535738047083,44.6,0.15,5340.608267161128
P486,68809.0,202.9087484706587,43.5,0.15,10320.72275137492
P487,60030.0,143.7088257397934,27.8,1.0,22113.228041839608
P488,24930.0,72.31506231034541,43.5,0.15,0.001690053649493681
P489,31387.0,86.51024008602829,36.9,0.15,717.8338707536474
P490,28798.0,275.4292101256781,48.8,1.0,13070.847144468871
P491,15087.0,206.1084872430035,30.0,0.15,2263.0498903505772
P492,60826.0,60.80520855862325,53.5,1.0,253.90742942195672
P493,82703.0,200.5775333446588,55.6,1.0,14970.500735794283
P494,98789.0,101.5523114328351,35.7,0.15,14818.349509696636
P495,83464.0,288.887693983187,50.6,0.15,12517.494853699996
P496,23642.0,229.0700021509612,33.0,0.15,2485.1388633540296
P497,43507.0,220.8839113569795,46.0,1.0,11172.270134978256
P498,18533.0,287.8413290014652,47.1,1.0,9095.065669344927
P499,52421.0,238.4804253655062,49.5,1.0,21811.579517982158
