ProductID,Demand,Margin,COGS,Capacity,OptimalSurplus
P445,28962.0,160.0299176356216,35.9,inf,21972.57331782651
P446,51128.0,147.695772801924,28.9,inf,4159.759444361137
P447,78548.0,78.07077110382122,50.7,inf,2.09932461146494
P448,52084.0,197.5594739946506,51.5,inf,24481.504400838945
P449,13248.0,198.0826552630226,41.4,inf,4494.902035882893
P450,66166.0,121.9432605726901,42.6,0.15,3.6348341654843073
P451,78903.0,274.8930641138034,43.7,0.15,11835.449991406238
P452,45118.0,109.8516494222431,51.5,0.15,6748.027769487882
P453,14969.0,246.3145885575019,40.7,inf,4697.93273454787
P454,80606.0,118.3468744533103,51.5,inf,1117.2385975352502
P455,85560.0,89.93868822390837,49.8,0.0,0.0
P456,59880.0,141.3144803499251,50.1,inf,3757.914317939128
P457,51115.0,138.2947985951932,47.6,0.15,7667.244067168971
P458,36984.0,64.22762400728564,52.0,0.15,0.1801735959128676
P459,66783.0,118.5012214479769,44.1,inf,3013.8171287215296
P460,12186.0,290.4121060931514,50.0,0.15,1827.8998790966618
P461,12967.0,264.2297812251189,43.7,inf,12420.179854588827
P462,87673.0,203.0100004721275,29.7,inf,105262.45517136317
P463,29805.0,265.5726244322809,40.9,inf,24334.01367189354
P464,50507.0,92.9450610620322,47.0,inf,5782.917385986389
P465,14316.0,235.4279724333608,43.2,0.15,2147.399922059659
P466,86469.0,206.5716096209125,45.8,0.15,11319.85754539001
P467,92534.0,198.4659704847239,29.8,inf,108703.73149191827
P468,16314.0,106.8064375866175,39.7,0.0,0.0
P469,64878.0,284.172958858913,39.7,0.15,9731.005320094779
P470,82710.0,184.1178741361378,27.5,0.0,0.0
P471,62161.0,161.4832525480265,50.6,0.15,9265.116145219456
P472,53364.0,179.7160962158646,51.4,0.15,8004.446356065405
P473,72187.0,76.39446625066579,45.5,0.15,0.11664416339866268
P474,67605.0,166.9628239513961,47.3,0.15,10140.722622671285
P475,17163.0,74.98892394571459,53.4,0.15,0.46776012822482205
P476,28398.0,97.72983390991908,49.1,0.15,0.0014179635992447599
P477,44227.0,245.5965055340591,45.2,0.15,6634.049423294288
P478,43054.0,114.6572594892101,45.1,0.0,0.0
P479,9888.0,239.5991392863297,42.6,0.0,0.0
P480,30328.0,211.5329601404669,39.5,0.0,0.0
P481,20967.0,220.8095491291157,43.1,inf,14571.472043206159
P482,47243.0,94.01171131624879,40.7,inf,26.60403283523322
P483,66097.0,234.0541250673693,54.9,0.15,9914.108738682968
P484,33466.0,134.1788046080217,47.3,inf,2.277554773711127
P485,62831.0,110.3535738047083,44.6,0.15,2.3476324649675626
P486,68809.0,202.9087484706587,43.5,0.15,4225.868520306299
P487,60030.0,143.7088257397934,27.8,inf,3799.4834836995037
P488,24930.0,72.31506231034541,43.5,0.15,1096.0087796725845
P489,31387.0,86.51024008602829,36.9,0.15,14.790347853821151
P490,28798.0,275.4292101256781,48.8,inf,4210.049489312941
P491,15087.0,206.1084872430035,30.0,0.15,2262.3783400699713
P492,60826.0,60.80520855862325,53.5,inf,14.402332670011234
P493,82703.0,200.5775333446588,55.6,inf,11.289056428727955
P494,98789.0,101.5523114328351,35.7,0.15,14816.96679012901
P495,83464.0,288.887693983187,50.6,0.15,12518.79401082092
P496,23642.0,229.0700021509612,33.0,0.15,0.06704002087093905
P497,43507.0,220.8839113569795,46.0,inf,3767.4757010455055
P498,18533.0,287.8413290014652,47.1,inf,9976.99082217366
P499,52421.0,238.4804253655062,49.5,inf,38506.8985438845
